0.046512,0.043478,0.06,0.037736,0.035714,0.034483,0.04918,0.046875,0.03125,0.045455,0.030303,0.029851,0.029851,0.029851,0.044118
0.023256,0.021739,0.02,0.018868,0.017857,0.017241,0.016393,0.015625,0.015625,0.015152,0.015152,0.014925,0.0,0.0,0.014706
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.016393,0.015625,0.0,0.015152,0.015152,0.0,0.0,0.0,0.014706
0.023256,0.0,0.02,0.018868,0.035714,0.034483,0.032787,0.046875,0.046875,0.045455,0.045455,0.044776,0.029851,0.029851,0.044118
0.046512,0.043478,0.06,0.056604,0.071429,0.068966,0.081967,0.09375,0.09375,0.090909,0.090909,0.089552,0.074627,0.074627,0.088235
0.093023,0.086957,0.1,0.113208,0.107143,0.12069,0.131148,0.140625,0.140625,0.151515,0.151515,0.134328,0.134328,0.134328,0.147059
0.139535,0.130435,0.16,0.169811,0.160714,0.172414,0.180328,0.1875,0.1875,0.19697,0.19697,0.19403,0.19403,0.19403,0.205882
0.209302,0.195652,0.22,0.226415,0.214286,0.224138,0.229508,0.234375,0.25,0.257576,0.257576,0.253731,0.253731,0.253731,0.264706
0.255814,0.26087,0.28,0.283019,0.285714,0.293103,0.295082,0.296875,0.296875,0.30303,0.318182,0.313433,0.328358,0.328358,0.338235
0.325581,0.326087,0.34,0.339623,0.339286,0.344828,0.344262,0.359375,0.359375,0.378788,0.378788,0.38806,0.402985,0.402985,0.426471
0.372093,0.369565,0.4,0.396226,0.392857,0.413793,0.409836,0.421875,0.421875,0.439394,0.454545,0.462687,0.477612,0.492537,0.514706
0.44186,0.434783,0.46,0.45283,0.464286,0.482759,0.47541,0.484375,0.5,0.515152,0.545455,0.552239,0.567164,0.597015,0.617647
0.511628,0.5,0.52,0.528302,0.535714,0.551724,0.557377,0.5625,0.59375,0.606061,0.636364,0.641791,0.671642,0.701493,0.735294
0.55814,0.565217,0.58,0.603774,0.607143,0.637931,0.639344,0.65625,0.671875,0.69697,0.727273,0.746269,0.791045,0.820896,0.852941
